"","County.Code","Arithmetic.Mean"
"29995","00093",6.709248
"29996","00093",7.064167
"29997","00093",6.68319
"29998","00093",7.064167
"29999","00093",7.064167
"30000","00093",6.68319
"30001","00093",7.064167
"30002","00093",7.064167
"30003","00093",7.064167
"30004","00093",6.68319
"30005","00093",6.68319
"30006","00093",7.064167
"30007","00093",7.064167
"30081","00111",5.512124
"30082","00111",5.900593
"30083","00111",5.900593
"30084","00111",5.450455
"30085","00111",5.839111
"30086","00111",5.839111
"30087","00111",5.450455
"30088","00111",5.839111
"30089","00111",5.839111
"30090","00111",5.839111
"30091","00111",5.450455
"30092","00111",5.839111
"30093","00111",5.839111
"30094","00111",5.839111
"30095","00111",5.450455
"30139","00055",7.69553
"30140","00055",7.547735
"30141","00055",7.69553
"30142","00055",7.655263
"30143","00055",7.511654
"30144","00055",7.655263
"30145","00055",7.511654
"30146","00055",7.655263
"30147","00055",7.655263
"30148","00055",7.511654
"30149","00055",7.655263
"30150","00055",7.655263
"30151","00055",7.655263
"30152","00055",7.655263
"30153","00055",7.511654
"30154","00055",6.877778
"30155","00055",6.877778
"30156","00055",6.877778
"30157","00055",6.877778
"30247","00055",6.644318
"30248","00055",6.644318
"30249","00055",6.644318
"30250","00055",6.644318
"30251","00055",7.388372
"30252","00055",7.388372
"30253","00055",7.388372
"30254","00055",7.388372
"30277","00079",5.282456
"30278","00079",5.282456
"30279","00079",5.282456
"30280","00079",5.282456
"30307","00109",6.456667
"30308","00109",6.456667
"30309","00109",6.456667
"30310","00109",6.456667
"30311","00109",7.454839
"30312","00109",7.454839
"30313","00109",7.454839
"30314","00109",7.454839
"30318","00153",7.221912
"30319","00153",7.18
"30320","00153",7.18
"30321","00153",7.18
"30322","00153",7.18
"30332","00157",4.20625
"30333","00157",4.20625
"30334","00157",4.20625
"30335","00157",4.20625
"30345","00177",6.74023
"30346","00177",6.74023
"30347","00177",6.74023
"30348","00177",6.74023
"30508","00003",7.316999
"30509","00003",7.179667
"30510","00003",7.316999
"30511","00003",7.260201
"30512","00003",7.123154
"30513","00003",7.260201
"30514","00003",7.260201
"30515","00003",7.260201
"30516","00003",7.123154
"30517","00003",7.123154
"30518","00003",7.260201
"30519","00003",7.260201
"30520","00003",7.260201
"30521","00003",7.260201
"30522","00003",7.123154
"30577","00003",7.192079
"30578","00003",7.192079
"30579","00003",7.192079
"30580","00003",7.192079
"30581","00003",6.988
"30582","00003",6.988
"30583","00003",6.988
"30584","00003",6.988
"30585","00003",7.375229
"30586","00003",7.23115
"30587","00003",7.375229
"30588","00003",7.176014
"30589","00003",7.319529
"30590","00003",7.319529
"30591","00003",7.176014
"30592","00003",7.319529
"30593","00003",7.319529
"30594","00003",7.176014
"30595","00003",7.319529
"30596","00003",7.319529
"30597","00003",7.319529
"30598","00003",7.176014
"30599","00003",7.319529
"30689","00003",6.751613
"30690","00003",6.751613
"30691","00003",6.751613
"30692","00003",6.751613
"30693","00003",9.961261
"30694","00003",10.131623
"30695","00003",10.131623
"30696","00003",10.056401
"30697","00003",9.884028
"30698","00003",10.056401
"30699","00003",9.884028
"30700","00003",10.056401
"30701","00003",10.056401
"30702","00003",10.056401
"30703","00003",9.884028
"30704","00003",10.056401
"30705","00003",10.056401
"30706","00003",10.056401
"30707","00003",9.884028
"30733","00003",6.013614
"30734","00003",6.013614
"30735","00003",5.791548
"30736","00003",5.775433
"30737","00003",5.996552
"30738","00003",5.996552
"30739","00003",5.996552
"30740","00003",5.775433
"30741","00003",5.996552
"30742","00003",5.996552
"30743","00003",5.996552
"30744","00003",5.775433
"30745","00003",5.996552
"30746","00003",5.996552
"30747","00003",5.775433
"30786","00003",9.713521
"30787","00003",9.713521
"30788","00003",9.538924
"30789","00003",9.683553
"30790","00003",9.510561
"30791","00003",9.683553
"30792","00003",9.510561
"30793","00003",9.683553
"30794","00003",9.683553
"30795","00003",9.683553
"30796","00003",9.510561
"30797","00003",9.683553
"30798","00003",9.510561
"30799","00003",9.683553
"30800","00003",9.683553
"30816","00003",0.2965
"30817","00003",0.2965
"30818","00003",0.263813
"30819","00003",0.263813
"30820","00003",0.263813
"30821","00003",0.263813
"30822","00005",7.312953
"30823","00005",7.271429
"30824","00005",7.271429
"30825","00005",7.271429
"30826","00005",7.271429
"30906","00031",5.367391
"30907","00031",5.367391
"30908","00031",5.367391
"30909","00031",5.367391
"30910","00031",6.637832
"30911","00031",6.610409
"30912","00031",6.610409
"30913","00031",6.610409
"30914","00031",6.610409
"31017","00031",6.34463
"31018","00031",6.298889
"31019","00031",6.298889
"31020","00031",6.298889
"31021","00031",6.298889
"31062","00510",3.870031
"31063","00510",3.834701
"31064","00510",3.834701
"31065","00510",3.834701
"31066","00510",3.834701
"31067","00510",3.783333
"31068","00510",3.783333
"31069","00510",3.783333
"31070","00510",3.783333
"31098","00001",4.225
"31099","00001",4.225
"31100","00001",4.225
"31101","00001",4.225
"31102","00001",4.41
"31103","00001",4.41
"31104","00001",4.41
"31105","00001",4.41
"31123","00005",6.121739
"31124","00005",6.121739
"31125","00005",6.121739
"31126","00005",6.121739
"31127","00005",5.362484
"31128","00005",5.317736
"31129","00005",5.317736
"31130","00005",5.317736
"31131","00005",5.317736
"31158","00009",5.156522
"31159","00009",5.156522
"31160","00009",5.156522
"31161","00009",5.156522
"31162","00009",5.142731
"31163","00009",5.096591
"31164","00009",5.096591
"31165","00009",5.096591
"31166","00009",5.096591
"31268","00011",3.342045
"31269","00011",3.342045
"31270","00011",3.342045
"31271","00011",3.342045
"31272","00011",4.506741
"31273","00011",4.463941
"31274","00011",4.463941
"31275","00011",4.463941
"31276","00011",4.463941
"31327","00015",5.347727
"31328","00015",5.347727
"31329","00015",5.347727
"31330","00015",5.347727
"31331","00015",5.735391
"31332","00015",5.662353
"31333","00015",5.662353
"31334","00015",5.662353
"31335","00015",5.662353
"31459","00015",4.776786
"31460","00015",4.776786
"31461","00015",4.776786
"31462","00015",4.776786
"31463","00015",4.481818
"31464","00015",4.481818
"31465","00015",4.481818
"31466","00015",4.481818
"31467","00015",5.313874
"31468","00015",5.260656
"31469","00015",5.260656
"31470","00015",5.260656
"31471","00015",5.260656
"31472","00015",4.348387
"31473","00015",4.348387
"31474","00015",4.348387
"31475","00015",4.348387
"31497","00001",6.57191
"31498","00001",6.57191
"31499","00001",6.57191
"31500","00001",6.57191
"31501","00001",7.553398
"31502","00001",7.451894
"31503","00001",7.451894
"31504","00001",7.451894
"31505","00001",7.451894
"31508","00001",7.068182
"31509","00001",7.068182
"31510","00001",7.068182
"31511","00001",7.068182
"31514","00003",8.181319
"31515","00003",8.181319
"31516","00003",8.181319
"31517","00003",8.181319
"31543","00003",10.682304
"31544","00003",10.290355
"31545","00003",10.290355
"31546","00003",10.537688
"31547","00003",10.290355
"31656","00007",8.845882
"31657","00007",8.845882
"31658","00007",8.845882
"31659","00007",8.845882
"31660","00007",9.815525
"31661","00007",9.771429
"31662","00007",9.771429
"31663","00007",9.771429
"31664","00007",9.771429
"31744","00007",7.923864
"31745","00007",7.923864
"31746","00007",7.923864
"31747","00007",7.923864
"31764","00011",7.95426
"31765","00011",7.883026
"31766","00011",7.883026
"31767","00011",7.883026
"31768","00011",7.883026
"31813","00013",8.121176
"31814","00013",8.121176
"31815","00013",8.121176
"31816","00013",8.121176
"31817","00013",8.838897
"31818","00013",8.802256
"31819","00013",8.802256
"31820","00013",8.802256
"31821","00013",8.802256
"31907","00015",7.348235
"31908","00015",7.348235
"31909","00015",7.348235
"31910","00015",7.348235
"31946","00017",8.431522
"31947","00017",8.431522
"31948","00017",8.431522
"31949","00017",8.431522
"31967","00017",8.005204
"31968","00017",8.005204
"31969","00017",8.005204
"31970","00017",8.005204
"31971","00017",8.874359
"31972","00017",8.874359
"31973","00017",8.874359
"31974","00017",8.874359
"31975","00017",9.654743
"31976","00017",9.549231
"31977","00017",9.549231
"31978","00017",9.549231
"31979","00017",9.549231
"31998","00019",8.645878
"31999","00019",8.601905
"32000","00019",8.601905
"32001","00019",8.601905
"32002","00019",8.601905
"32021","00021",8.593158
"32022","00021",8.5828
"32023","00021",8.5828
"32024","00021",8.5828
"32025","00021",8.5828
"32028","00021",7.312687
"32029","00021",7.312687
"32030","00021",7.312687
"32031","00021",7.312687
"32254","00023",7.296386
"32255","00023",7.296386
"32256","00023",7.296386
"32257","00023",7.296386
"32258","00023",8.575427
"32259","00023",8.510861
"32260","00023",8.510861
"32261","00023",8.510861
"32262","00023",8.510861
"32371","00027",6.134091
"32372","00027",6.134091
"32373","00027",6.134091
"32374","00027",6.134091
"32453","00029",6.724151
"32454","00029",6.724151
"32455","00029",6.724151
"32456","00029",6.724151
"32459","00031",7.252874
"32460","00031",7.252874
"32461","00031",7.252874
"32462","00031",7.252874
"32574","00039",9.03
"32575","00039",9.03
"32576","00039",9.03
"32577","00039",9.03
"32578","00039",9.654348
"32579","00039",9.654348
"32580","00039",9.654348
"32581","00039",9.654348
"32582","00039",9.99406
"32583","00039",9.932806
"32584","00039",9.932806
"32585","00039",9.932806
"32586","00039",9.932806
"32653","00039",7.86506
"32654","00039",7.86506
"32655","00039",7.86506
"32656","00039",7.86506
"32688","00041",7.405495
"32689","00041",7.405495
"32690","00041",7.405495
"32691","00041",7.405495
"32692","00041",9.057851
"32693","00041",8.959542
"32694","00041",8.959542
"32695","00041",8.959542
"32696","00041",8.959542
"32731","00001",4.449957
"32732","00001",4.449957
"32733","00001",4.367031
"32734","00001",4.464407
"32735","00001",4.464407
"32736","00001",4.361441
"32737","00001",4.361441
"32738","00001",4.464407
"32739","00001",4.464407
"32740","00001",4.361441
"32741","00001",4.464407
"32742","00001",4.464407
"32743","00001",4.361441
"32744","00001",4.464407
"32745","00001",4.464407
"32746","00001",4.243678
"32747","00001",4.243678
"32748","00001",4.243678
"32749","00001",4.243678
"32827","00001",6.224822
"32828","00001",6.224822
"32829","00001",6.159306
"32830","00001",6.182591
"32831","00001",6.121053
"32832","00001",6.182591
"32833","00001",6.121053
"32834","00001",6.182591
"32835","00001",6.182591
"32836","00001",6.182591
"32837","00001",6.182591
"32838","00001",6.121053
"32839","00001",6.182591
"32840","00001",6.121053
"32841","00001",6.182591
"32864","00013",7.854447
"32865","00013",7.854447
"32866","00013",7.696743
"32867","00013",7.814815
"32868","00013",7.657463
"32869","00013",7.814815
"32870","00013",7.657463
"32871","00013",7.814815
"32872","00013",7.814815
"32873","00013",7.814815
"32874","00013",7.657463
"32875","00013",7.814815
"32876","00013",7.814815
"32877","00013",7.814815
"32878","00013",7.657463
"32933","00013",10.297049
"32934","00013",10.297049
"32935","00013",10.192737
"32936","00013",10.181609
"32937","00013",10.181609
"32938","00013",10.076538
"32939","00013",10.076538
"32940","00013",10.181609
"32941","00013",10.181609
"32942","00013",10.076538
"32943","00013",10.181609
"32944","00013",10.181609
"32945","00013",10.076538
"32946","00013",10.181609
"32947","00013",10.181609
"32948","00013",7.815385
"32949","00013",7.815385
"32950","00013",7.815385
"32951","00013",7.815385
"32952","00013",6.952174
"32953","00013",6.952174
"32954","00013",6.952174
"32955","00013",6.952174
"32985","00013",5.061538
"32986","00013",5.061538
"32987","00013",5.061538
"32988","00013",5.061538
"33007","00025",5.668605
"33008","00025",5.668605
"33009","00025",5.668605
"33010","00025",5.668605
"33127","00001",6.395062
"33128","00001",6.395062
"33129","00001",6.395062
"33130","00001",6.395062
"33131","00001",6.342683
"33132","00001",6.342683
"33133","00001",6.342683
"33134","00001",6.342683
"33223","00001",5.846154
"33224","00001",5.846154
"33225","00001",5.846154
"33226","00001",5.846154
"33511","00005",7.821795
"33512","00005",7.821795
"33513","00005",7.821795
"33514","00005",7.821795
"33515","00005",5.620444
"33516","00005",5.548475
"33517","00005",5.548475
"33518","00005",5.548475
"33519","00005",5.548475
"33684","00005",8.118293
"33685","00005",8.118293
"33686","00005",8.118293
"33687","00005",8.118293
"33712","00013",6.121333
"33713","00013",6.121333
"33714","00013",6.121333
"33715","00013",6.121333
"33743","00029",6.127273
"33744","00029",6.127273
"33745","00029",6.127273
"33746","00029",6.127273
"33823","00029",6.793827
"33824","00029",6.793827
"33825","00029",6.793827
"33826","00029",6.793827
"33922","00029",6.682609
"33923","00029",6.682609
"33924","00029",6.682609
"33925","00029",6.682609
"34240","00031",3.317857
"34241","00031",3.317857
"34242","00031",3.317857
"34243","00031",3.317857
"34434","00047",7.986076
"34435","00047",7.986076
"34436","00047",7.986076
"34437","00047",7.986076
"34465","00055",6.605128
"34466","00055",6.605128
"34467","00055",6.605128
"34468","00055",6.605128
"34604","00055",6.276
"34605","00055",6.276
"34606","00055",6.276
"34607","00055",6.276
"34608","00055",6.16861
"34609","00055",6.024364
"34610","00055",6.024364
"34611","00055",6.024364
"34612","00055",6.024364
"34709","00061",7.312329
"34710","00061",7.312329
"34711","00061",7.312329
"34712","00061",7.312329
"34713","00061",7.462338
"34714","00061",7.462338
"34715","00061",7.462338
"34716","00061",7.462338
"34730","00061",8.972152
"34731","00061",8.972152
"34732","00061",8.873077
"34733","00061",8.972152
"34734","00061",8.873077
"34735","00061",8.972152
"34736","00061",8.873077
"34737","00061",8.972152
"34738","00061",8.972152
"34739","00061",8.873077
"34740","00061",8.972152
"34741","00061",8.972152
"34765","00061",9.035802
"34766","00061",9.035802
"34767","00061",9.035802
"34768","00061",9.035802
"34889","00067",5.580769
"34890","00067",5.580769
"34891","00067",5.580769
"34892","00067",5.580769
"34893","00067",4.92054
"34894","00067",4.898947
"34895","00067",4.898947
"34896","00067",4.898947
"34897","00067",4.898947
"34909","00071",6.111111
"34910","00071",6.111111
"34911","00071",6.111111
"34912","00071",6.111111
"35047","00081",6.88481
"35048","00081",6.88481
"35049","00081",6.88481
"35050","00081",6.88481
"35051","00081",6.522702
"35052","00081",6.476645
"35053","00081",6.476645
"35054","00081",6.476645
"35055","00081",6.476645
"35131","00085",7.37
"35132","00085",7.37
"35133","00085",7.37
"35134","00085",7.37
"35287","00101",5.297368
"35288","00101",5.297368
"35289","00101",5.297368
"35290","00101",5.297368
"35291","00101",4.512516
"35292","00101",4.542105
"35293","00101",4.542105
"35294","00101",4.542105
"35295","00101",4.542105
"35375","00103",6.40303
"35376","00103",6.40303
"35377","00103",6.40303
"35378","00103",6.40303
"35458","00021",7.482955
"35459","00021",7.482955
"35460","00021",7.482955
"35461","00021",7.482955
"35462","00021",8.189286
"35463","00021",8.189286
"35464","00021",8.189286
"35465","00021",8.189286
"35559","00033",5.209346
"35560","00033",5.45
"35561","00033",5.45
"35562","00033",5.45
"35563","00033",5.45
"35568","00035",8.464444
"35569","00035",8.464444
"35570","00035",8.464444
"35571","00035",8.464444
"35572","00035",8.375556
"35573","00035",8.375556
"35574","00035",8.375556
"35575","00035",8.375556
"35576","00035",8.504734
"35577","00035",8.504734
"35578","00035",8.460094
"35579","00035",8.460094
"35580","00035",8.460094
"35581","00035",8.460094
"35582","00035",8.408621
"35583","00035",8.366904
"35584","00035",8.366904
"35585","00035",8.366904
"35586","00035",8.366904
"35596","00051",8.02619
"35597","00051",8.02619
"35598","00051",8.02619
"35599","00051",8.02619
"35600","00051",8.444939
"35601","00051",8.444939
"35602","00051",8.358633
"35603","00051",8.358633
"35604","00051",8.358633
"35605","00051",8.358633
"35606","00051",8.358633
"35607","00051",8.358633
"35608","00051",8.358633
"35609","00051",8.358633
"35622","00057",8.302174
"35623","00057",8.302174
"35624","00057",8.302174
"35625","00057",8.302174
"35626","00057",8.410172
"35627","00057",8.410172
"35628","00057",8.373667
"35629","00057",8.373667
"35630","00057",8.373667
"35631","00057",8.373667
"35632","00057",8.373667
"35633","00057",8.373667
"35634","00057",8.373667
"35652","00063",7.37541
"35653","00063",7.37541
"35654","00063",7.37541
"35655","00063",7.37541
"35656","00063",8.944013
"35657","00063",8.934722
"35658","00063",8.934722
"35659","00063",8.934722
"35660","00063",8.934722
"35768","00067",7.1
"35769","00067",7.1
"35770","00067",7.1
"35771","00067",7.1
"35772","00067",7.9
"35773","00067",7.9
"35774","00067",7.9
"35775","00067",7.9
"35863","00067",7.026667
"35864","00067",7.026667
"35865","00067",7.026667
"35866","00067",7.026667
"35867","00067",7.453846
"35868","00067",7.453846
"35869","00067",7.453846
"35870","00067",7.453846
"35902","00081",7.743478
"35903","00081",7.743478
"35904","00081",7.743478
"35905","00081",7.743478
"35906","00081",8.215237
"35907","00081",8.161967
"35908","00081",8.161967
"35909","00081",8.161967
"35910","00081",8.161967
"35926","00099",7.145098
"35927","00099",7.145098
"35928","00099",7.145098
"35929","00099",7.145098
"35930","00099",6.659091
"35931","00099",6.659091
"35932","00099",6.659091
"35933","00099",6.659091
"35941","00101",7.301613
"35942","00101",7.301613
"35943","00101",7.301613
"35944","00101",7.301613
"36229","00119",8.55463
"36230","00119",8.55463
"36231","00119",8.55463
"36232","00119",8.55463
"36315","00119",8.977982
"36316","00119",8.977982
"36317","00119",8.977982
"36318","00119",8.977982
"36319","00119",8.898182
"36320","00119",8.898182
"36321","00119",8.898182
"36322","00119",8.898182
"36329","00119",8.677064
"36330","00119",8.677064
"36331","00119",8.677064
"36332","00119",8.677064
"36351","00121",7.352747
"36352","00121",7.352747
"36353","00121",7.352747
"36354","00121",7.352747
"36427","00123",6.539122
"36428","00123",6.539122
"36429","00123",6.524138
"36430","00123",6.524138
"36431","00123",6.524138
"36432","00123",6.524138
"36444","00129",6.324324
"36445","00129",6.324324
"36446","00129",6.324324
"36447","00129",6.324324
"36599","00147",6.71746
"36600","00147",6.71746
"36601","00147",6.71746
"36602","00147",6.71746
"36635","00173",7.296938
"36636","00173",7.216187
"36637","00173",7.216187
"36638","00173",7.216187
"36639","00173",7.216187
"36818","00183",7.794624
"36819","00183",7.794624
"36820","00183",7.794624
"36821","00183",7.794624
"36822","00183",9.001
"36823","00183",8.943416
"36824","00183",8.943416
"36825","00183",8.943416
"36826","00183",8.943416
"36924","00007",2.353333
"36925","00007",2.353333
"36926","00007",2.353333
"36927","00007",2.353333
"36928","00007",3.047251
"36929","00007",3
"36930","00007",3
"36931","00007",3
"36932","00007",3
"36963","00013",0.869484
"36964","00013",0.869076
"36965","00013",0.869076
"36966","00013",0.869076
"36967","00013",0.869076
"37005","00015",5.267073
"37006","00015",5.267073
"37007","00015",5.267073
"37008","00015",5.267073
"37009","00015",5.104878
"37010","00015",5.104878
"37011","00015",5.104878
"37012","00015",5.104878
"37013","00015",6.016006
"37014","00015",5.999111
"37015","00015",5.999111
"37016","00015",5.999111
"37017","00015",5.999111
"37053","00017",6.579167
"37054","00017",6.579167
"37055","00017",6.579167
"37056","00017",6.579167
"37057","00017",5.565114
"37058","00017",5.55
"37059","00017",5.55
"37060","00017",5.55
"37061","00017",5.55
"37150","00025",4.258867
"37151","00025",4.22037
"37152","00025",4.22037
"37153","00025",4.22037
"37154","00025",4.22037
"37177","00053",1.828632
"37178","00053",1.816917
"37179","00053",1.816917
"37180","00053",1.816917
"37181","00053",1.816917
"37232","00057",4.78
"37233","00057",4.78
"37234","00057",4.78
"37235","00057",4.78
"37236","00057",2.242734
"37237","00057",2.205109
"37238","00057",2.205109
"37239","00057",2.205109
"37240","00057",2.205109
"37295","00065",2.880652
"37296","00065",2.830112
"37297","00065",2.830112
"37298","00065",2.830112
"37299","00065",2.830112
"37324","00105",2.431466
"37325","00105",2.415693
"37326","00105",2.415693
"37327","00105",2.415693
"37328","00105",2.415693
"37368","00003",7.066
"37369","00003",7.066
"37370","00003",7.066
"37371","00003",7.066
"37372","00003",7.464706
"37373","00003",7.464706
"37374","00003",7.464706
"37375","00003",7.464706
"37392","00009",5.885106
"37393","00009",5.885106
"37394","00009",5.885106
"37395","00009",5.885106
"37396","00009",6.065116
"37397","00009",6.065116
"37398","00009",6.065116
"37399","00009",6.065116
"37418","00013",8.165979
"37419","00013",8.165979
"37420","00013",8.165979
"37421","00013",8.165979
"37427","00017",10.042857
"37428","00017",10.042857
"37429","00017",10.042857
"37430","00017",10.042857
"37431","00017",9.307143
"37432","00017",9.307143
"37433","00017",9.307143
"37434","00017",9.307143
"37447","00017",8.644118
"37448","00017",8.644118
"37449","00017",8.644118
"37450","00017",8.644118
"37451","00017",9.802703
"37452","00017",9.802703
"37453","00017",9.802703
"37454","00017",9.802703
"37459","00017",8.484314
"37460","00017",8.484314
"37461","00017",8.484314
"37462","00017",8.484314
"37463","00017",9.077551
"37464","00017",9.077551
"37465","00017",9.077551
"37466","00017",9.077551
"37556","00017",8.631373
"37557","00017",8.631373
"37558","00017",8.631373
"37559","00017",8.631373
"37560","00017",8.995918
"37561","00017",8.995918
"37562","00017",8.995918
"37563","00017",8.995918
"37651","00017",10.964706
"37652","00017",10.964706
"37653","00017",10.964706
"37654","00017",10.964706
"37655","00017",10.964706
"37656","00017",10.964706
"37657","00017",10.964706
"37658","00017",11.478431
"37659","00017",11.478431
"37660","00017",11.478431
"37661","00017",11.478431
"37662","00017",11.478431
"37663","00017",11.478431
"37664","00017",11.478431
"37674","00017",10.352083
"37675","00017",10.352083
"37676","00017",10.352083
"37677","00017",10.352083
"37699","00023",7.5625
"37700","00023",7.5625
"37701","00023",7.5625
"37702","00023",7.5625
"37703","00023",8.14902
"37704","00023",8.14902
"37705","00023",8.14902
"37706","00023",8.14902
"37800","00035",7.352
"37801","00035",7.352
"37802","00035",7.352
"37803","00035",7.352
"37829","00035",9.347917
"37830","00035",9.347917
"37831","00035",9.347917
"37832","00035",9.347917
"37833","00035",9.478
"37834","00035",9.478
"37835","00035",9.478
"37836","00035",9.478
"37922","00035",8.940816
"37923","00035",8.940816
"37924","00035",8.940816
"37925","00035",8.940816
"37999","00035",9.219388
"38000","00035",9.219388
"38001","00035",9.219388
"38002","00035",9.219388
"38003","00035",9.969273
"38004","00035",9.969273
"38005","00035",9.909211
"38006","00035",9.909211
"38007","00035",9.909211
"38008","00035",9.909211
"38159","00035",10.376238
"38160","00035",10.376238
"38161","00035",10.376238
"38162","00035",10.376238
"38186","00035",7.471
"38187","00035",7.471
"38188","00035",7.471
"38189","00035",7.471
"38210","00049",8.256
"38211","00049",8.256
"38212","00049",8.256
"38213","00049",8.256
"38219","00049",6.952197
"38220","00049",6.952197
"38221","00049",6.905574
"38222","00049",6.905574
"38223","00049",6.905574
"38224","00049",6.905574
"38502","00049",8.205941
"38503","00049",8.205941
"38504","00049",8.205941
"38505","00049",8.205941
"38506","00049",7.775472
"38507","00049",7.775472
"38508","00049",7.775472
"38509","00049",7.775472
"38517","00049",7.552941
"38518","00049",7.552941
"38519","00049",7.552941
"38520","00049",7.552941
"38542","00057",6.785106
"38543","00057",6.785106
"38544","00057",6.785106
"38545","00057",6.785106
"38546","00057",7
"38547","00057",7
"38548","00057",7
"38549","00057",7
"38550","00057",7.935294
"38551","00057",7.935294
"38552","00057",7.935294
"38553","00057",7.935294
"38566","00061",8.427273
"38567","00061",8.427273
"38568","00061",8.427273
"38569","00061",8.427273
"38570","00061",9.492393
"38571","00061",9.492393
"38572","00061",9.436552
"38573","00061",9.436552
"38574","00061",9.436552
"38575","00061",9.436552
"38589","00061",7.976471
"38590","00061",7.976471
"38591","00061",7.976471
"38592","00061",7.976471
"38593","00061",8.614
"38594","00061",8.614
"38595","00061",8.614
"38596","00061",8.614
"38662","00061",9.521
"38663","00061",9.521
"38664","00061",9.521
"38665","00061",9.521
"38666","00061",9.306
"38667","00061",9.306
"38668","00061",9.306
"38669","00061",9.306
"38710","00061",8.393
"38711","00061",8.393
"38712","00061",8.393
"38713","00061",8.393
"38714","00061",8.203213
"38715","00061",8.203213
"38716","00061",8.161745
"38717","00061",8.161745
"38718","00061",8.161745
"38719","00061",8.161745
"38720","00061",7.982353
"38721","00061",7.982353
"38722","00061",7.982353
"38723","00061",7.982353
"38792","00061",8.944898
"38793","00061",8.944898
"38794","00061",8.944898
"38795","00061",8.944898
"38796","00061",9.3
"38797","00061",9.3
"38798","00061",9.3
"38799","00061",9.3
"38969","00081",8.215306
"38970","00081",8.215306
"38971","00081",8.215306
"38972","00081",8.215306
"38973","00081",8.233333
"38974","00081",8.233333
"38975","00081",8.233333
"38976","00081",8.233333
"38977","00081",11.456056
"38978","00081",11.456056
"38979","00081",11.436395
"38980","00081",11.436395
"38981","00081",11.436395
"38982","00081",11.436395
"39068","00081",7.229885
"39069","00081",7.229885
"39070","00081",7.229885
"39071","00081",7.229885
"39101","00085",6.642
"39102","00085",6.642
"39103","00085",6.642
"39104","00085",6.642
"39105","00085",7.204082
"39106","00085",7.204082
"39107","00085",7.204082
"39108","00085",7.204082
"39129","00087",6.408
"39130","00087",6.408
"39131","00087",6.408
"39132","00087",6.408
"39159","00093",6.591753
"39160","00093",6.591753
"39161","00093",6.591753
"39162","00093",6.591753
"39163","00093",7.15
"39164","00093",7.15
"39165","00093",7.15
"39166","00093",7.15
"39248","00095",7.888889
"39249","00095",7.888889
"39250","00095",7.888889
"39251","00095",7.888889
"39252","00095",8.35
"39253","00095",8.35
"39254","00095",8.35
"39255","00095",8.35
"39260","00095",7.567327
"39261","00095",7.567327
"39262","00095",7.567327
"39263","00095",7.567327
"39270","00095",7.692708
"39271","00095",7.692708
"39272","00095",7.692708
"39273","00095",7.692708
"39296","00099",7.725
"39297","00099",7.725
"39298","00099",7.725
"39299","00099",7.725
"39300","00099",7.479167
"39301","00099",7.479167
"39302","00099",7.479167
"39303","00099",7.479167
"39319","00099",8.020513
"39320","00099",8.020513
"39321","00099",8.020513
"39322","00099",8.020513
"39323","00099",7.125
"39324","00099",7.125
"39325","00099",7.125
"39326","00099",7.125
"39357","00103",6.822222
"39358","00103",6.822222
"39359","00103",6.822222
"39360","00103",6.822222
"39361","00103",7.528049
"39362","00103",7.470934
"39363","00103",7.470934
"39364","00103",7.470934
"39365","00103",7.470934
"39386","00113",8.307071
"39387","00113",8.307071
"39388","00113",8.307071
"39389","00113",8.307071
"39390","00113",8.27551
"39391","00113",8.27551
"39392","00113",8.27551
"39393","00113",8.27551
"39493","00133",6.57907
"39494","00133",6.57907
"39495","00133",6.57907
"39496","00133",6.57907
"39523","00135",7.212121
"39524","00135",7.212121
"39525","00135",7.212121
"39526","00135",7.212121
"39604","00145",7.972727
"39605","00145",7.972727
"39606","00145",7.972727
"39607","00145",7.972727
"39608","00145",6.770588
"39609","00145",6.770588
"39610","00145",6.770588
"39611","00145",6.770588
"39648","00151",8.895098
"39649","00151",8.895098
"39650","00151",8.895098
"39651","00151",8.895098
"39652","00151",9.068627
"39653","00151",9.068627
"39654","00151",9.068627
"39655","00151",9.068627
"39724","00151",7.937255
"39725","00151",7.937255
"39726","00151",7.937255
"39727","00151",7.937255
"39728","00151",9.804378
"39729","00151",9.81371
"39730","00151",9.81371
"39731","00151",9.81371
"39732","00151",9.81371
"39752","00153",8.174227
"39753","00153",8.174227
"39754","00153",8.174227
"39755","00153",8.174227
"39756","00153",8.579167
"39757","00153",8.579167
"39758","00153",8.579167
"39759","00153",8.579167
"39760","00153",10.146342
"39761","00153",10.100658
"39762","00153",10.100658
"39763","00153",10.100658
"39764","00153",10.100658
"39773","00153",7.447959
"39774","00153",7.447959
"39775","00153",7.447959
"39776","00153",7.447959
"39863","00155",7.421154
"39864","00155",7.421154
"39865","00155",7.421154
"39866","00155",7.421154
"39867","00155",7.143182
"39868","00155",7.143182
"39869","00155",7.143182
"39870","00155",7.143182
"40040","00019",6.216961
"40041","00019",6.210256
"40042","00019",6.210256
"40043","00019",6.210256
"40044","00019",6.210256
"40058","00027",7.550155
"40059","00027",7.517288
"40060","00027",7.517288
"40061","00027",7.517288
"40062","00027",7.517288
"40071","00031",7.140641
"40072","00031",7.099662
"40073","00031",7.099662
"40074","00031",7.099662
"40075","00031",7.099662
"40096","00043",6.248716
"40097","00043",6.21745
"40098","00043",6.21745
"40099","00043",6.21745
"40100","00043",6.21745
"40270","00071",7.353664
