"","State.Code","Arithmetic.Mean"
"29996","00030",7.064167
"29997","00030",6.68319
"29998","00030",7.064167
"29999","00030",7.064167
"30000","00030",6.68319
"30001","00030",7.064167
"30002","00030",7.064167
"30003","00030",7.064167
"30004","00030",6.68319
"30005","00030",6.68319
"30006","00030",7.064167
"30007","00030",7.064167
"30081","00030",5.512124
"30082","00030",5.900593
"30083","00030",5.900593
"30084","00030",5.450455
"30085","00030",5.839111
"30086","00030",5.839111
"30087","00030",5.450455
"30088","00030",5.839111
"30089","00030",5.839111
"30090","00030",5.839111
"30091","00030",5.450455
"30092","00030",5.839111
"30093","00030",5.839111
"30094","00030",5.839111
"30095","00030",5.450455
"30139","00031",7.69553
"30140","00031",7.547735
"30141","00031",7.69553
"30142","00031",7.655263
"30143","00031",7.511654
"30144","00031",7.655263
"30145","00031",7.511654
"30146","00031",7.655263
"30147","00031",7.655263
"30148","00031",7.511654
"30149","00031",7.655263
"30150","00031",7.655263
"30151","00031",7.655263
"30152","00031",7.655263
"30153","00031",7.511654
"30154","00031",6.877778
"30155","00031",6.877778
"30156","00031",6.877778
"30157","00031",6.877778
"30247","00031",6.644318
"30248","00031",6.644318
"30249","00031",6.644318
"30250","00031",6.644318
"30251","00031",7.388372
"30252","00031",7.388372
"30253","00031",7.388372
"30254","00031",7.388372
"30277","00031",5.282456
"30278","00031",5.282456
"30279","00031",5.282456
"30280","00031",5.282456
"30307","00031",6.456667
"30308","00031",6.456667
"30309","00031",6.456667
"30310","00031",6.456667
"30311","00031",7.454839
"30312","00031",7.454839
"30313","00031",7.454839
"30314","00031",7.454839
"30318","00031",7.221912
"30319","00031",7.18
"30320","00031",7.18
"30321","00031",7.18
"30322","00031",7.18
"30332","00031",4.20625
"30333","00031",4.20625
"30334","00031",4.20625
"30335","00031",4.20625
"30345","00031",6.74023
"30346","00031",6.74023
"30347","00031",6.74023
"30348","00031",6.74023
"30508","00032",7.316999
"30509","00032",7.179667
"30510","00032",7.316999
"30511","00032",7.260201
"30512","00032",7.123154
"30513","00032",7.260201
"30514","00032",7.260201
"30515","00032",7.260201
"30516","00032",7.123154
"30517","00032",7.123154
"30518","00032",7.260201
"30519","00032",7.260201
"30520","00032",7.260201
"30521","00032",7.260201
"30522","00032",7.123154
"30577","00032",7.192079
"30578","00032",7.192079
"30579","00032",7.192079
"30580","00032",7.192079
"30581","00032",6.988
"30582","00032",6.988
"30583","00032",6.988
"30584","00032",6.988
"30585","00032",7.375229
"30586","00032",7.23115
"30587","00032",7.375229
"30588","00032",7.176014
"30589","00032",7.319529
"30590","00032",7.319529
"30591","00032",7.176014
"30592","00032",7.319529
"30593","00032",7.319529
"30594","00032",7.176014
"30595","00032",7.319529
"30596","00032",7.319529
"30597","00032",7.319529
"30598","00032",7.176014
"30599","00032",7.319529
"30689","00032",6.751613
"30690","00032",6.751613
"30691","00032",6.751613
"30692","00032",6.751613
"30693","00032",9.961261
"30694","00032",10.131623
"30695","00032",10.131623
"30696","00032",10.056401
"30697","00032",9.884028
"30698","00032",10.056401
"30699","00032",9.884028
"30700","00032",10.056401
"30701","00032",10.056401
"30702","00032",10.056401
"30703","00032",9.884028
"30704","00032",10.056401
"30705","00032",10.056401
"30706","00032",10.056401
"30707","00032",9.884028
"30733","00032",6.013614
"30734","00032",6.013614
"30735","00032",5.791548
"30736","00032",5.775433
"30737","00032",5.996552
"30738","00032",5.996552
"30739","00032",5.996552
"30740","00032",5.775433
"30741","00032",5.996552
"30742","00032",5.996552
"30743","00032",5.996552
"30744","00032",5.775433
"30745","00032",5.996552
"30746","00032",5.996552
"30747","00032",5.775433
"30786","00032",9.713521
"30787","00032",9.713521
"30788","00032",9.538924
"30789","00032",9.683553
"30790","00032",9.510561
"30791","00032",9.683553
"30792","00032",9.510561
"30793","00032",9.683553
"30794","00032",9.683553
"30795","00032",9.683553
"30796","00032",9.510561
"30797","00032",9.683553
"30798","00032",9.510561
"30799","00032",9.683553
"30800","00032",9.683553
"30816","00032",0.2965
"30817","00032",0.2965
"30818","00032",0.263813
"30819","00032",0.263813
"30820","00032",0.263813
"30821","00032",0.263813
"30822","00032",7.312953
"30823","00032",7.271429
"30824","00032",7.271429
"30825","00032",7.271429
"30826","00032",7.271429
"30906","00032",5.367391
"30907","00032",5.367391
"30908","00032",5.367391
"30909","00032",5.367391
"30910","00032",6.637832
"30911","00032",6.610409
"30912","00032",6.610409
"30913","00032",6.610409
"30914","00032",6.610409
"31017","00032",6.34463
"31018","00032",6.298889
"31019","00032",6.298889
"31020","00032",6.298889
"31021","00032",6.298889
"31062","00032",3.870031
"31063","00032",3.834701
"31064","00032",3.834701
"31065","00032",3.834701
"31066","00032",3.834701
"31067","00032",3.783333
"31068","00032",3.783333
"31069","00032",3.783333
"31070","00032",3.783333
"31098","00033",4.225
"31099","00033",4.225
"31100","00033",4.225
"31101","00033",4.225
"31102","00033",4.41
"31103","00033",4.41
"31104","00033",4.41
"31105","00033",4.41
"31123","00033",6.121739
"31124","00033",6.121739
"31125","00033",6.121739
"31126","00033",6.121739
"31127","00033",5.362484
"31128","00033",5.317736
"31129","00033",5.317736
"31130","00033",5.317736
"31131","00033",5.317736
"31158","00033",5.156522
"31159","00033",5.156522
"31160","00033",5.156522
"31161","00033",5.156522
"31162","00033",5.142731
"31163","00033",5.096591
"31164","00033",5.096591
"31165","00033",5.096591
"31166","00033",5.096591
"31268","00033",3.342045
"31269","00033",3.342045
"31270","00033",3.342045
"31271","00033",3.342045
"31272","00033",4.506741
"31273","00033",4.463941
"31274","00033",4.463941
"31275","00033",4.463941
"31276","00033",4.463941
"31327","00033",5.347727
"31328","00033",5.347727
"31329","00033",5.347727
"31330","00033",5.347727
"31331","00033",5.735391
"31332","00033",5.662353
"31333","00033",5.662353
"31334","00033",5.662353
"31335","00033",5.662353
"31459","00033",4.776786
"31460","00033",4.776786
"31461","00033",4.776786
"31462","00033",4.776786
"31463","00033",4.481818
"31464","00033",4.481818
"31465","00033",4.481818
"31466","00033",4.481818
"31467","00033",5.313874
"31468","00033",5.260656
"31469","00033",5.260656
"31470","00033",5.260656
"31471","00033",5.260656
"31472","00033",4.348387
"31473","00033",4.348387
"31474","00033",4.348387
"31475","00033",4.348387
"31497","00034",6.57191
"31498","00034",6.57191
"31499","00034",6.57191
"31500","00034",6.57191
"31501","00034",7.553398
"31502","00034",7.451894
"31503","00034",7.451894
"31504","00034",7.451894
"31505","00034",7.451894
"31508","00034",7.068182
"31509","00034",7.068182
"31510","00034",7.068182
"31511","00034",7.068182
"31514","00034",8.181319
"31515","00034",8.181319
"31516","00034",8.181319
"31517","00034",8.181319
"31543","00034",10.682304
"31544","00034",10.290355
"31545","00034",10.290355
"31546","00034",10.537688
"31547","00034",10.290355
"31656","00034",8.845882
"31657","00034",8.845882
"31658","00034",8.845882
"31659","00034",8.845882
"31660","00034",9.815525
"31661","00034",9.771429
"31662","00034",9.771429
"31663","00034",9.771429
"31664","00034",9.771429
"31744","00034",7.923864
"31745","00034",7.923864
"31746","00034",7.923864
"31747","00034",7.923864
"31764","00034",7.95426
"31765","00034",7.883026
"31766","00034",7.883026
"31767","00034",7.883026
"31768","00034",7.883026
"31813","00034",8.121176
"31814","00034",8.121176
"31815","00034",8.121176
"31816","00034",8.121176
"31817","00034",8.838897
"31818","00034",8.802256
"31819","00034",8.802256
"31820","00034",8.802256
"31821","00034",8.802256
"31907","00034",7.348235
"31908","00034",7.348235
"31909","00034",7.348235
"31910","00034",7.348235
"31946","00034",8.431522
"31947","00034",8.431522
"31948","00034",8.431522
"31949","00034",8.431522
"31967","00034",8.005204
"31968","00034",8.005204
"31969","00034",8.005204
"31970","00034",8.005204
"31971","00034",8.874359
"31972","00034",8.874359
"31973","00034",8.874359
"31974","00034",8.874359
"31975","00034",9.654743
"31976","00034",9.549231
"31977","00034",9.549231
"31978","00034",9.549231
"31979","00034",9.549231
"31998","00034",8.645878
"31999","00034",8.601905
"32000","00034",8.601905
"32001","00034",8.601905
"32002","00034",8.601905
"32021","00034",8.593158
"32022","00034",8.5828
"32023","00034",8.5828
"32024","00034",8.5828
"32025","00034",8.5828
"32028","00034",7.312687
"32029","00034",7.312687
"32030","00034",7.312687
"32031","00034",7.312687
"32254","00034",7.296386
"32255","00034",7.296386
"32256","00034",7.296386
"32257","00034",7.296386
"32258","00034",8.575427
"32259","00034",8.510861
"32260","00034",8.510861
"32261","00034",8.510861
"32262","00034",8.510861
"32371","00034",6.134091
"32372","00034",6.134091
"32373","00034",6.134091
"32374","00034",6.134091
"32453","00034",6.724151
"32454","00034",6.724151
"32455","00034",6.724151
"32456","00034",6.724151
"32459","00034",7.252874
"32460","00034",7.252874
"32461","00034",7.252874
"32462","00034",7.252874
"32574","00034",9.03
"32575","00034",9.03
"32576","00034",9.03
"32577","00034",9.03
"32578","00034",9.654348
"32579","00034",9.654348
"32580","00034",9.654348
"32581","00034",9.654348
"32582","00034",9.99406
"32583","00034",9.932806
"32584","00034",9.932806
"32585","00034",9.932806
"32586","00034",9.932806
"32653","00034",7.86506
"32654","00034",7.86506
"32655","00034",7.86506
"32656","00034",7.86506
"32688","00034",7.405495
"32689","00034",7.405495
"32690","00034",7.405495
"32691","00034",7.405495
"32692","00034",9.057851
"32693","00034",8.959542
"32694","00034",8.959542
"32695","00034",8.959542
"32696","00034",8.959542
"32731","00035",4.449957
"32732","00035",4.449957
"32733","00035",4.367031
"32734","00035",4.464407
"32735","00035",4.464407
"32736","00035",4.361441
"32737","00035",4.361441
"32738","00035",4.464407
"32739","00035",4.464407
"32740","00035",4.361441
"32741","00035",4.464407
"32742","00035",4.464407
"32743","00035",4.361441
"32744","00035",4.464407
"32745","00035",4.464407
"32746","00035",4.243678
"32747","00035",4.243678
"32748","00035",4.243678
"32749","00035",4.243678
"32827","00035",6.224822
"32828","00035",6.224822
"32829","00035",6.159306
"32830","00035",6.182591
"32831","00035",6.121053
"32832","00035",6.182591
"32833","00035",6.121053
"32834","00035",6.182591
"32835","00035",6.182591
"32836","00035",6.182591
"32837","00035",6.182591
"32838","00035",6.121053
"32839","00035",6.182591
"32840","00035",6.121053
"32841","00035",6.182591
"32864","00035",7.854447
"32865","00035",7.854447
"32866","00035",7.696743
"32867","00035",7.814815
"32868","00035",7.657463
"32869","00035",7.814815
"32870","00035",7.657463
"32871","00035",7.814815
"32872","00035",7.814815
"32873","00035",7.814815
"32874","00035",7.657463
"32875","00035",7.814815
"32876","00035",7.814815
"32877","00035",7.814815
"32878","00035",7.657463
"32933","00035",10.297049
"32934","00035",10.297049
"32935","00035",10.192737
"32936","00035",10.181609
"32937","00035",10.181609
"32938","00035",10.076538
"32939","00035",10.076538
"32940","00035",10.181609
"32941","00035",10.181609
"32942","00035",10.076538
"32943","00035",10.181609
"32944","00035",10.181609
"32945","00035",10.076538
"32946","00035",10.181609
"32947","00035",10.181609
"32948","00035",7.815385
"32949","00035",7.815385
"32950","00035",7.815385
"32951","00035",7.815385
"32952","00035",6.952174
"32953","00035",6.952174
"32954","00035",6.952174
"32955","00035",6.952174
"32985","00035",5.061538
"32986","00035",5.061538
"32987","00035",5.061538
"32988","00035",5.061538
"33007","00035",5.668605
"33008","00035",5.668605
"33009","00035",5.668605
"33010","00035",5.668605
"33127","00036",6.395062
"33128","00036",6.395062
"33129","00036",6.395062
"33130","00036",6.395062
"33131","00036",6.342683
"33132","00036",6.342683
"33133","00036",6.342683
"33134","00036",6.342683
"33223","00036",5.846154
"33224","00036",5.846154
"33225","00036",5.846154
"33226","00036",5.846154
"33511","00036",7.821795
"33512","00036",7.821795
"33513","00036",7.821795
"33514","00036",7.821795
"33515","00036",5.620444
"33516","00036",5.548475
"33517","00036",5.548475
"33518","00036",5.548475
"33519","00036",5.548475
"33684","00036",8.118293
"33685","00036",8.118293
"33686","00036",8.118293
"33687","00036",8.118293
"33712","00036",6.121333
"33713","00036",6.121333
"33714","00036",6.121333
"33715","00036",6.121333
"33743","00036",6.127273
"33744","00036",6.127273
"33745","00036",6.127273
"33746","00036",6.127273
"33823","00036",6.793827
"33824","00036",6.793827
"33825","00036",6.793827
"33826","00036",6.793827
"33922","00036",6.682609
"33923","00036",6.682609
"33924","00036",6.682609
"33925","00036",6.682609
"34240","00036",3.317857
"34241","00036",3.317857
"34242","00036",3.317857
"34243","00036",3.317857
"34434","00036",7.986076
"34435","00036",7.986076
"34436","00036",7.986076
"34437","00036",7.986076
"34465","00036",6.605128
"34466","00036",6.605128
"34467","00036",6.605128
"34468","00036",6.605128
"34604","00036",6.276
"34605","00036",6.276
"34606","00036",6.276
"34607","00036",6.276
"34608","00036",6.16861
"34609","00036",6.024364
"34610","00036",6.024364
"34611","00036",6.024364
"34612","00036",6.024364
"34709","00036",7.312329
"34710","00036",7.312329
"34711","00036",7.312329
"34712","00036",7.312329
"34713","00036",7.462338
"34714","00036",7.462338
"34715","00036",7.462338
"34716","00036",7.462338
"34730","00036",8.972152
"34731","00036",8.972152
"34732","00036",8.873077
"34733","00036",8.972152
"34734","00036",8.873077
"34735","00036",8.972152
"34736","00036",8.873077
"34737","00036",8.972152
"34738","00036",8.972152
"34739","00036",8.873077
"34740","00036",8.972152
"34741","00036",8.972152
"34765","00036",9.035802
"34766","00036",9.035802
"34767","00036",9.035802
"34768","00036",9.035802
"34889","00036",5.580769
"34890","00036",5.580769
"34891","00036",5.580769
"34892","00036",5.580769
"34893","00036",4.92054
"34894","00036",4.898947
"34895","00036",4.898947
"34896","00036",4.898947
"34897","00036",4.898947
"34909","00036",6.111111
"34910","00036",6.111111
"34911","00036",6.111111
"34912","00036",6.111111
"35047","00036",6.88481
"35048","00036",6.88481
"35049","00036",6.88481
"35050","00036",6.88481
"35051","00036",6.522702
"35052","00036",6.476645
"35053","00036",6.476645
"35054","00036",6.476645
"35055","00036",6.476645
"35131","00036",7.37
"35132","00036",7.37
"35133","00036",7.37
"35134","00036",7.37
"35287","00036",5.297368
"35288","00036",5.297368
"35289","00036",5.297368
"35290","00036",5.297368
"35291","00036",4.512516
"35292","00036",4.542105
"35293","00036",4.542105
"35294","00036",4.542105
"35295","00036",4.542105
"35375","00036",6.40303
"35376","00036",6.40303
"35377","00036",6.40303
"35378","00036",6.40303
"35458","00037",7.482955
"35459","00037",7.482955
"35460","00037",7.482955
"35461","00037",7.482955
"35462","00037",8.189286
"35463","00037",8.189286
"35464","00037",8.189286
"35465","00037",8.189286
"35559","00037",5.209346
"35560","00037",5.45
"35561","00037",5.45
"35562","00037",5.45
"35563","00037",5.45
"35568","00037",8.464444
"35569","00037",8.464444
"35570","00037",8.464444
"35571","00037",8.464444
"35572","00037",8.375556
"35573","00037",8.375556
"35574","00037",8.375556
"35575","00037",8.375556
"35576","00037",8.504734
"35577","00037",8.504734
"35578","00037",8.460094
"35579","00037",8.460094
"35580","00037",8.460094
"35581","00037",8.460094
"35582","00037",8.408621
"35583","00037",8.366904
"35584","00037",8.366904
"35585","00037",8.366904
"35586","00037",8.366904
"35596","00037",8.02619
"35597","00037",8.02619
"35598","00037",8.02619
"35599","00037",8.02619
"35600","00037",8.444939
"35601","00037",8.444939
"35602","00037",8.358633
"35603","00037",8.358633
"35604","00037",8.358633
"35605","00037",8.358633
"35606","00037",8.358633
"35607","00037",8.358633
"35608","00037",8.358633
"35609","00037",8.358633
"35622","00037",8.302174
"35623","00037",8.302174
"35624","00037",8.302174
"35625","00037",8.302174
"35626","00037",8.410172
"35627","00037",8.410172
"35628","00037",8.373667
"35629","00037",8.373667
"35630","00037",8.373667
"35631","00037",8.373667
"35632","00037",8.373667
"35633","00037",8.373667
"35634","00037",8.373667
"35652","00037",7.37541
"35653","00037",7.37541
"35654","00037",7.37541
"35655","00037",7.37541
"35656","00037",8.944013
"35657","00037",8.934722
"35658","00037",8.934722
"35659","00037",8.934722
"35660","00037",8.934722
"35768","00037",7.1
"35769","00037",7.1
"35770","00037",7.1
"35771","00037",7.1
"35772","00037",7.9
"35773","00037",7.9
"35774","00037",7.9
"35775","00037",7.9
"35863","00037",7.026667
"35864","00037",7.026667
"35865","00037",7.026667
"35866","00037",7.026667
"35867","00037",7.453846
"35868","00037",7.453846
"35869","00037",7.453846
"35870","00037",7.453846
"35902","00037",7.743478
"35903","00037",7.743478
"35904","00037",7.743478
"35905","00037",7.743478
"35906","00037",8.215237
"35907","00037",8.161967
"35908","00037",8.161967
"35909","00037",8.161967
"35910","00037",8.161967
"35926","00037",7.145098
"35927","00037",7.145098
"35928","00037",7.145098
"35929","00037",7.145098
"35930","00037",6.659091
"35931","00037",6.659091
"35932","00037",6.659091
"35933","00037",6.659091
"35941","00037",7.301613
"35942","00037",7.301613
"35943","00037",7.301613
"35944","00037",7.301613
"36229","00037",8.55463
"36230","00037",8.55463
"36231","00037",8.55463
"36232","00037",8.55463
"36315","00037",8.977982
"36316","00037",8.977982
"36317","00037",8.977982
"36318","00037",8.977982
"36319","00037",8.898182
"36320","00037",8.898182
"36321","00037",8.898182
"36322","00037",8.898182
"36329","00037",8.677064
"36330","00037",8.677064
"36331","00037",8.677064
"36332","00037",8.677064
"36351","00037",7.352747
"36352","00037",7.352747
"36353","00037",7.352747
"36354","00037",7.352747
"36427","00037",6.539122
"36428","00037",6.539122
"36429","00037",6.524138
"36430","00037",6.524138
"36431","00037",6.524138
"36432","00037",6.524138
"36444","00037",6.324324
"36445","00037",6.324324
"36446","00037",6.324324
"36447","00037",6.324324
"36599","00037",6.71746
"36600","00037",6.71746
"36601","00037",6.71746
"36602","00037",6.71746
"36635","00037",7.296938
"36636","00037",7.216187
"36637","00037",7.216187
"36638","00037",7.216187
"36639","00037",7.216187
"36818","00037",7.794624
"36819","00037",7.794624
"36820","00037",7.794624
"36821","00037",7.794624
"36822","00037",9.001
"36823","00037",8.943416
"36824","00037",8.943416
"36825","00037",8.943416
"36826","00037",8.943416
"36924","00038",2.353333
"36925","00038",2.353333
"36926","00038",2.353333
"36927","00038",2.353333
"36928","00038",3.047251
"36929","00038",3
"36930","00038",3
"36931","00038",3
"36932","00038",3
"36963","00038",0.869484
"36964","00038",0.869076
"36965","00038",0.869076
"36966","00038",0.869076
"36967","00038",0.869076
"37005","00038",5.267073
"37006","00038",5.267073
"37007","00038",5.267073
"37008","00038",5.267073
"37009","00038",5.104878
"37010","00038",5.104878
"37011","00038",5.104878
"37012","00038",5.104878
"37013","00038",6.016006
"37014","00038",5.999111
"37015","00038",5.999111
"37016","00038",5.999111
"37017","00038",5.999111
"37053","00038",6.579167
"37054","00038",6.579167
"37055","00038",6.579167
"37056","00038",6.579167
"37057","00038",5.565114
"37058","00038",5.55
"37059","00038",5.55
"37060","00038",5.55
"37061","00038",5.55
"37150","00038",4.258867
"37151","00038",4.22037
"37152","00038",4.22037
"37153","00038",4.22037
"37154","00038",4.22037
"37177","00038",1.828632
"37178","00038",1.816917
"37179","00038",1.816917
"37180","00038",1.816917
"37181","00038",1.816917
"37232","00038",4.78
"37233","00038",4.78
"37234","00038",4.78
"37235","00038",4.78
"37236","00038",2.242734
"37237","00038",2.205109
"37238","00038",2.205109
"37239","00038",2.205109
"37240","00038",2.205109
"37295","00038",2.880652
"37296","00038",2.830112
"37297","00038",2.830112
"37298","00038",2.830112
"37299","00038",2.830112
"37324","00038",2.431466
"37325","00038",2.415693
"37326","00038",2.415693
"37327","00038",2.415693
"37328","00038",2.415693
"37368","00039",7.066
"37369","00039",7.066
"37370","00039",7.066
"37371","00039",7.066
"37372","00039",7.464706
"37373","00039",7.464706
"37374","00039",7.464706
"37375","00039",7.464706
"37392","00039",5.885106
"37393","00039",5.885106
"37394","00039",5.885106
"37395","00039",5.885106
"37396","00039",6.065116
"37397","00039",6.065116
"37398","00039",6.065116
"37399","00039",6.065116
"37418","00039",8.165979
"37419","00039",8.165979
"37420","00039",8.165979
"37421","00039",8.165979
"37427","00039",10.042857
"37428","00039",10.042857
"37429","00039",10.042857
"37430","00039",10.042857
"37431","00039",9.307143
"37432","00039",9.307143
"37433","00039",9.307143
"37434","00039",9.307143
"37447","00039",8.644118
"37448","00039",8.644118
"37449","00039",8.644118
"37450","00039",8.644118
"37451","00039",9.802703
"37452","00039",9.802703
"37453","00039",9.802703
"37454","00039",9.802703
"37459","00039",8.484314
"37460","00039",8.484314
"37461","00039",8.484314
"37462","00039",8.484314
"37463","00039",9.077551
"37464","00039",9.077551
"37465","00039",9.077551
"37466","00039",9.077551
"37556","00039",8.631373
"37557","00039",8.631373
"37558","00039",8.631373
"37559","00039",8.631373
"37560","00039",8.995918
"37561","00039",8.995918
"37562","00039",8.995918
"37563","00039",8.995918
"37651","00039",10.964706
"37652","00039",10.964706
"37653","00039",10.964706
"37654","00039",10.964706
"37655","00039",10.964706
"37656","00039",10.964706
"37657","00039",10.964706
"37658","00039",11.478431
"37659","00039",11.478431
"37660","00039",11.478431
"37661","00039",11.478431
"37662","00039",11.478431
"37663","00039",11.478431
"37664","00039",11.478431
"37674","00039",10.352083
"37675","00039",10.352083
"37676","00039",10.352083
"37677","00039",10.352083
"37699","00039",7.5625
"37700","00039",7.5625
"37701","00039",7.5625
"37702","00039",7.5625
"37703","00039",8.14902
"37704","00039",8.14902
"37705","00039",8.14902
"37706","00039",8.14902
"37800","00039",7.352
"37801","00039",7.352
"37802","00039",7.352
"37803","00039",7.352
"37829","00039",9.347917
"37830","00039",9.347917
"37831","00039",9.347917
"37832","00039",9.347917
"37833","00039",9.478
"37834","00039",9.478
"37835","00039",9.478
"37836","00039",9.478
"37922","00039",8.940816
"37923","00039",8.940816
"37924","00039",8.940816
"37925","00039",8.940816
"37999","00039",9.219388
"38000","00039",9.219388
"38001","00039",9.219388
"38002","00039",9.219388
"38003","00039",9.969273
"38004","00039",9.969273
"38005","00039",9.909211
"38006","00039",9.909211
"38007","00039",9.909211
"38008","00039",9.909211
"38159","00039",10.376238
"38160","00039",10.376238
"38161","00039",10.376238
"38162","00039",10.376238
"38186","00039",7.471
"38187","00039",7.471
"38188","00039",7.471
"38189","00039",7.471
"38210","00039",8.256
"38211","00039",8.256
"38212","00039",8.256
"38213","00039",8.256
"38219","00039",6.952197
"38220","00039",6.952197
"38221","00039",6.905574
"38222","00039",6.905574
"38223","00039",6.905574
"38224","00039",6.905574
"38502","00039",8.205941
"38503","00039",8.205941
"38504","00039",8.205941
"38505","00039",8.205941
"38506","00039",7.775472
"38507","00039",7.775472
"38508","00039",7.775472
"38509","00039",7.775472
"38517","00039",7.552941
"38518","00039",7.552941
"38519","00039",7.552941
"38520","00039",7.552941
"38542","00039",6.785106
"38543","00039",6.785106
"38544","00039",6.785106
"38545","00039",6.785106
"38546","00039",7
"38547","00039",7
"38548","00039",7
"38549","00039",7
"38550","00039",7.935294
"38551","00039",7.935294
"38552","00039",7.935294
"38553","00039",7.935294
"38566","00039",8.427273
"38567","00039",8.427273
"38568","00039",8.427273
"38569","00039",8.427273
"38570","00039",9.492393
"38571","00039",9.492393
"38572","00039",9.436552
"38573","00039",9.436552
"38574","00039",9.436552
"38575","00039",9.436552
"38589","00039",7.976471
"38590","00039",7.976471
"38591","00039",7.976471
"38592","00039",7.976471
"38593","00039",8.614
"38594","00039",8.614
"38595","00039",8.614
"38596","00039",8.614
"38662","00039",9.521
"38663","00039",9.521
"38664","00039",9.521
"38665","00039",9.521
"38666","00039",9.306
"38667","00039",9.306
"38668","00039",9.306
"38669","00039",9.306
"38710","00039",8.393
"38711","00039",8.393
"38712","00039",8.393
"38713","00039",8.393
"38714","00039",8.203213
"38715","00039",8.203213
"38716","00039",8.161745
"38717","00039",8.161745
"38718","00039",8.161745
"38719","00039",8.161745
"38720","00039",7.982353
"38721","00039",7.982353
"38722","00039",7.982353
"38723","00039",7.982353
"38792","00039",8.944898
"38793","00039",8.944898
"38794","00039",8.944898
"38795","00039",8.944898
"38796","00039",9.3
"38797","00039",9.3
"38798","00039",9.3
"38799","00039",9.3
"38969","00039",8.215306
"38970","00039",8.215306
"38971","00039",8.215306
"38972","00039",8.215306
"38973","00039",8.233333
"38974","00039",8.233333
"38975","00039",8.233333
"38976","00039",8.233333
"38977","00039",11.456056
"38978","00039",11.456056
"38979","00039",11.436395
"38980","00039",11.436395
"38981","00039",11.436395
"38982","00039",11.436395
"39068","00039",7.229885
"39069","00039",7.229885
"39070","00039",7.229885
"39071","00039",7.229885
"39101","00039",6.642
"39102","00039",6.642
"39103","00039",6.642
"39104","00039",6.642
"39105","00039",7.204082
"39106","00039",7.204082
"39107","00039",7.204082
"39108","00039",7.204082
"39129","00039",6.408
"39130","00039",6.408
"39131","00039",6.408
"39132","00039",6.408
"39159","00039",6.591753
"39160","00039",6.591753
"39161","00039",6.591753
"39162","00039",6.591753
"39163","00039",7.15
"39164","00039",7.15
"39165","00039",7.15
"39166","00039",7.15
"39248","00039",7.888889
"39249","00039",7.888889
"39250","00039",7.888889
"39251","00039",7.888889
"39252","00039",8.35
"39253","00039",8.35
"39254","00039",8.35
"39255","00039",8.35
"39260","00039",7.567327
"39261","00039",7.567327
"39262","00039",7.567327
"39263","00039",7.567327
"39270","00039",7.692708
"39271","00039",7.692708
"39272","00039",7.692708
"39273","00039",7.692708
"39296","00039",7.725
"39297","00039",7.725
"39298","00039",7.725
"39299","00039",7.725
"39300","00039",7.479167
"39301","00039",7.479167
"39302","00039",7.479167
"39303","00039",7.479167
"39319","00039",8.020513
"39320","00039",8.020513
"39321","00039",8.020513
"39322","00039",8.020513
"39323","00039",7.125
"39324","00039",7.125
"39325","00039",7.125
"39326","00039",7.125
"39357","00039",6.822222
"39358","00039",6.822222
"39359","00039",6.822222
"39360","00039",6.822222
"39361","00039",7.528049
"39362","00039",7.470934
"39363","00039",7.470934
"39364","00039",7.470934
"39365","00039",7.470934
"39386","00039",8.307071
"39387","00039",8.307071
"39388","00039",8.307071
"39389","00039",8.307071
"39390","00039",8.27551
"39391","00039",8.27551
"39392","00039",8.27551
"39393","00039",8.27551
"39493","00039",6.57907
"39494","00039",6.57907
"39495","00039",6.57907
"39496","00039",6.57907
"39523","00039",7.212121
"39524","00039",7.212121
"39525","00039",7.212121
"39526","00039",7.212121
"39604","00039",7.972727
"39605","00039",7.972727
"39606","00039",7.972727
"39607","00039",7.972727
"39608","00039",6.770588
"39609","00039",6.770588
"39610","00039",6.770588
"39611","00039",6.770588
"39648","00039",8.895098
"39649","00039",8.895098
"39650","00039",8.895098
"39651","00039",8.895098
"39652","00039",9.068627
"39653","00039",9.068627
"39654","00039",9.068627
"39655","00039",9.068627
"39724","00039",7.937255
"39725","00039",7.937255
"39726","00039",7.937255
"39727","00039",7.937255
"39728","00039",9.804378
"39729","00039",9.81371
"39730","00039",9.81371
"39731","00039",9.81371
"39732","00039",9.81371
"39752","00039",8.174227
"39753","00039",8.174227
"39754","00039",8.174227
"39755","00039",8.174227
"39756","00039",8.579167
"39757","00039",8.579167
"39758","00039",8.579167
"39759","00039",8.579167
"39760","00039",10.146342
"39761","00039",10.100658
"39762","00039",10.100658
"39763","00039",10.100658
"39764","00039",10.100658
"39773","00039",7.447959
"39774","00039",7.447959
"39775","00039",7.447959
"39776","00039",7.447959
"39863","00039",7.421154
"39864","00039",7.421154
"39865","00039",7.421154
"39866","00039",7.421154
"39867","00039",7.143182
"39868","00039",7.143182
"39869","00039",7.143182
"39870","00039",7.143182
"40040","00040",6.216961
"40041","00040",6.210256
"40042","00040",6.210256
"40043","00040",6.210256
"40044","00040",6.210256
"40058","00040",7.550155
"40059","00040",7.517288
"40060","00040",7.517288
"40061","00040",7.517288
"40062","00040",7.517288
"40071","00040",7.140641
"40072","00040",7.099662
"40073","00040",7.099662
"40074","00040",7.099662
"40075","00040",7.099662
"40096","00040",6.248716
"40097","00040",6.21745
"40098","00040",6.21745
"40099","00040",6.21745
"40100","00040",6.21745
"40270","00040",7.353664
"40271","00040",7.245638
